         CN num,      gen-CN num,      surface CN,           CN-Ni,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
          CN-Ni,      chemSROP11,        gCN-Pt-X,  inverse strain,  0.2794,  0.2741,  0.0364,  0.0000, -0.2905,  0.0298,  0.0000, -0.2809
          CN-Ni,        gCN-Pt-X,      chemSROP11,  inverse strain,  0.2633,  0.2573,  0.0187,  0.0000, -0.3915,  0.0188,  0.0000, -0.3837
          CN-Ni,  inverse strain,      chemSROP11,        gCN-Pt-X,  0.2795,  0.2742,  0.0000,  0.0073, -0.2902,  0.0000,  0.0069, -0.2807
          CN-Ni,      chemSROP11,           CN-Pt,  exp neg strain,  0.2184,  0.2161,  0.0716,  0.1052, -0.9808,  0.0571,  0.1034, -0.9620
          CN-Ni,           CN-Pt,      chemSROP11,  exp neg strain,  0.2646,  0.2585,  0.0142,  0.0344, -0.3884,  0.0143,  0.0479, -0.3807
          CN-Ni,  exp neg strain,      chemSROP11,           CN-Pt,  0.2764,  0.2707,  0.0314,  0.0040, -0.3298,  0.0331,  0.0047, -0.3223
          CN-Ni,      chemSROP11,           CN-Pt,          strain,  0.2794,  0.2741,  0.0364,  0.0000, -0.2905,  0.0298,  0.0000, -0.2809
          CN-Ni,           CN-Pt,      chemSROP11,          strain,  0.2646,  0.2586,  0.0142,  0.6519, -0.3886,  0.0143,  0.0000, -0.3811
          CN-Ni,          strain,      chemSROP11,           CN-Pt,  0.2795,  0.2741,  0.0000,  0.0055, -0.2902,  0.0000,  0.0060, -0.2807
          CN-Ni,      chemSROP11,           CN-Pt,  inverse strain,  0.2794,  0.2741,  0.0364,  0.0000, -0.2905,  0.0298,  0.0000, -0.2809
          CN-Ni,           CN-Pt,      chemSROP11,  inverse strain,  0.2647,  0.2586,  0.0142,  0.0000, -0.3887,  0.0143,  0.0000, -0.3811
          CN-Ni,  inverse strain,      chemSROP11,           CN-Pt,  0.2795,  0.2741,  0.0000,  0.0055, -0.2902,  0.0000,  0.0060, -0.2807
          CN-Ni,      chemSROP11,  exp neg strain,          strain,  0.2794,  0.2741,  0.0364,  0.0000, -0.2905,  0.0298,  0.0000, -0.2809
          CN-Ni,  exp neg strain,      chemSROP11,          strain,  0.2764,  0.2708,  0.0316,  0.5343, -0.3301,  0.0332,  0.0000, -0.3226
          CN-Ni,          strain,      chemSROP11,  exp neg strain,  0.2795,  0.2741,  0.0000,  0.0460, -0.2902,  0.0000,  0.0594, -0.2806
          CN-Ni,      chemSROP11,  exp neg strain,  inverse strain,  0.2794,  0.2741,  0.0364,  0.0000, -0.2905,  0.0298,  0.0000, -0.2809
          CN-Ni,  exp neg strain,      chemSROP11,  inverse strain,  0.2764,  0.2707,  0.0315,  0.0000, -0.3301,  0.0332,  0.0000, -0.3227
          CN-Ni,  inverse strain,      chemSROP11,  exp neg strain,  0.2795,  0.2741,  0.0000,  0.0461, -0.2902,  0.0000,  0.0595, -0.2806
          CN-Ni,      chemSROP11,          strain,  inverse strain,  0.2794,  0.2741,  0.0364,  0.9887, -1.2791,  0.0298,  0.9887, -1.2696
          CN-Ni,          strain,      chemSROP11,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,  inverse strain,      chemSROP11,          strain,  0.2796,  0.2742,  0.0000,  0.1779, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,      chemSROP12,      chemSROP22,       gCN-Ni-Ni,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,       gCN-Ni-Ni,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,      chemSROP22,  0.2771,  0.2718,  0.0161,  0.0000, -0.3066,  0.0163,  0.0000, -0.2968
          CN-Ni,      chemSROP12,      chemSROP22,       gCN-Ni-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,       gCN-Ni-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0138, -0.2809
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,      chemSROP22,  0.2763,  0.2708,  0.0158,  0.0000, -0.3182,  0.0164,  0.0000, -0.3096
          CN-Ni,      chemSROP12,      chemSROP22,       gCN-Pt-Ni,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0074,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,       gCN-Pt-Ni,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,      chemSROP22,  0.2698,  0.2642,  0.0460,  0.0000, -0.3510,  0.0468,  0.0000, -0.3431
          CN-Ni,      chemSROP12,      chemSROP22,       gCN-Pt-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,       gCN-Pt-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0014, -0.2810
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,      chemSROP22,  0.2626,  0.2565,  0.0257,  0.0000, -0.3959,  0.0260,  0.0000, -0.3886
          CN-Ni,      chemSROP12,      chemSROP22,        gCN-Ni-X,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,        gCN-Ni-X,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0025, -0.2809
          CN-Ni,        gCN-Ni-X,      chemSROP12,      chemSROP22,  0.2763,  0.2710,  0.0088,  0.0000, -0.3148,  0.0091,  0.0000, -0.3056
          CN-Ni,      chemSROP12,      chemSROP22,        gCN-Pt-X,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,        gCN-Pt-X,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0006, -0.2810
          CN-Ni,        gCN-Pt-X,      chemSROP12,      chemSROP22,  0.2633,  0.2573,  0.0187,  0.0000, -0.3915,  0.0188,  0.0000, -0.3837
          CN-Ni,      chemSROP12,      chemSROP22,           CN-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,           CN-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0001, -0.2809
          CN-Ni,           CN-Pt,      chemSROP12,      chemSROP22,  0.2647,  0.2586,  0.0142,  0.0000, -0.3886,  0.0143,  0.0000, -0.3811
          CN-Ni,      chemSROP12,      chemSROP22,  exp neg strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0074,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,  exp neg strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,  exp neg strain,      chemSROP12,      chemSROP22,  0.2764,  0.2708,  0.0315,  0.0000, -0.3301,  0.0332,  0.0000, -0.3226
          CN-Ni,      chemSROP12,      chemSROP22,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,          strain,      chemSROP12,      chemSROP22,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,      chemSROP12,      chemSROP22,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,      chemSROP22,      chemSROP12,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,  inverse strain,      chemSROP12,      chemSROP22,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,       gCN-Ni-Pt,  0.2752,  0.2698,  0.0244,  0.0519, -0.3155,  0.0385,  0.0527, -0.3059
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,       gCN-Ni-Pt,  0.2770,  0.2717,  0.0162,  0.0158, -0.3067,  0.0168,  0.0529, -0.2972
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,       gCN-Ni-Ni,  0.2763,  0.2707,  0.0159,  0.0235, -0.3182,  0.0166,  0.0495, -0.3097
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,       gCN-Pt-Ni,  0.2693,  0.2636,  0.0417,  0.1235, -0.3360,  0.0635,  0.1278, -0.3276
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,       gCN-Pt-Ni,  0.2771,  0.2718,  0.0161,  0.0000, -0.3066,  0.0164,  0.0145, -0.2969
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,       gCN-Ni-Ni,  0.2698,  0.2640,  0.0466,  0.0774, -0.3513,  0.0479,  0.1259, -0.3438
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,       gCN-Pt-Pt,  0.2606,  0.2548,  0.0307,  0.0805, -0.3687,  0.0484,  0.0804, -0.3594
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,       gCN-Pt-Pt,  0.2771,  0.2718,  0.0161,  0.0014, -0.3068,  0.0165,  0.0069, -0.2977
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,       gCN-Ni-Ni,  0.2626,  0.2565,  0.0257,  0.0002, -0.3959,  0.0260,  0.0341, -0.3885
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,        gCN-Ni-X,  0.2759,  0.2706,  0.0273,  0.0230, -0.3100,  0.0386,  0.0234, -0.3003
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,        gCN-Ni-X,  0.2770,  0.2717,  0.0165,  0.0207, -0.3068,  0.0169,  0.0347, -0.2971
          CN-Ni,        gCN-Ni-X,      chemSROP12,       gCN-Ni-Ni,  0.2763,  0.2709,  0.0091,  0.0614, -0.3150,  0.0093,  0.0739, -0.3058
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,        gCN-Pt-X,  0.2625,  0.2568,  0.0399,  0.0535, -0.3622,  0.0583,  0.0536, -0.3529
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,        gCN-Pt-X,  0.2771,  0.2718,  0.0161,  0.0004, -0.3066,  0.0165,  0.0057, -0.2976
          CN-Ni,        gCN-Pt-X,      chemSROP12,       gCN-Ni-Ni,  0.2632,  0.2573,  0.0187,  0.0346, -0.3915,  0.0189,  0.0765, -0.3838
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,           CN-Pt,  0.2640,  0.2585,  0.0386,  0.0396, -0.3590,  0.0573,  0.0394, -0.3492
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,           CN-Pt,  0.2771,  0.2718,  0.0161,  0.0000, -0.3066,  0.0165,  0.0038, -0.2975
          CN-Ni,           CN-Pt,      chemSROP12,       gCN-Ni-Ni,  0.2646,  0.2585,  0.0143,  0.0373, -0.3887,  0.0144,  0.0812, -0.3813
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,  exp neg strain,  0.2744,  0.2688,  0.0301,  0.1041, -0.3252,  0.0449,  0.1078, -0.3163
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,  exp neg strain,  0.2771,  0.2718,  0.0161,  0.0000, -0.3066,  0.0164,  0.0089, -0.2970
          CN-Ni,  exp neg strain,      chemSROP12,       gCN-Ni-Ni,  0.2764,  0.2707,  0.0318,  0.0296, -0.3303,  0.0337,  0.0586, -0.3230
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0074,  0.0000, -0.2808
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,          strain,  0.2771,  0.2718,  0.0161,  0.0000, -0.3066,  0.0163,  0.0000, -0.2968
          CN-Ni,          strain,      chemSROP12,       gCN-Ni-Ni,  0.2796,  0.2742,  0.0000,  0.0001, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,      chemSROP12,       gCN-Ni-Ni,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,       gCN-Ni-Ni,      chemSROP12,  inverse strain,  0.2770,  0.2718,  0.0161,  0.0000, -0.3066,  0.0163,  0.0000, -0.2968
          CN-Ni,  inverse strain,      chemSROP12,       gCN-Ni-Ni,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,      chemSROP12,       gCN-Ni-Pt,       gCN-Pt-Ni,  0.2658,  0.2601,  0.0133,  0.1029, -0.3669,  0.0399,  0.1035, -0.3593
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,       gCN-Pt-Ni,  0.2763,  0.2708,  0.0158,  0.0000, -0.3182,  0.0164,  0.0087, -0.3097
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,       gCN-Ni-Pt,  0.2698,  0.2640,  0.0463,  0.0305, -0.3513,  0.0476,  0.0832, -0.3440
          CN-Ni,      chemSROP12,       gCN-Ni-Pt,       gCN-Pt-Pt,  0.2593,  0.2533,  0.0000,  0.0453, -0.4024,  0.0000,  0.0450, -0.3947
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,       gCN-Pt-Pt,  0.2763,  0.2707,  0.0159,  0.0031, -0.3187,  0.0166,  0.0088, -0.3109
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,       gCN-Ni-Pt,  0.2626,  0.2565,  0.0257,  0.0000, -0.3959,  0.0260,  0.0163, -0.3886
          CN-Ni,      chemSROP12,       gCN-Ni-Pt,        gCN-Ni-X,  0.2743,  0.2686,  0.0099,  0.0236, -0.3254,  0.0304,  0.0245, -0.3172
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,        gCN-Ni-X,  0.2763,  0.2707,  0.0158,  0.0011, -0.3182,  0.0166,  0.0248, -0.3098
          CN-Ni,        gCN-Ni-X,      chemSROP12,       gCN-Ni-Pt,  0.2763,  0.2709,  0.0088,  0.0069, -0.3148,  0.0092,  0.0508, -0.3060
          CN-Ni,      chemSROP12,       gCN-Ni-Pt,        gCN-Pt-X,  0.2592,  0.2532,  0.0000,  0.0351, -0.4032,  0.0090,  0.0347, -0.3951
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,        gCN-Pt-X,  0.2763,  0.2707,  0.0159,  0.0014, -0.3184,  0.0166,  0.0070, -0.3107
          CN-Ni,        gCN-Pt-X,      chemSROP12,       gCN-Ni-Pt,  0.2633,  0.2573,  0.0187,  0.0000, -0.3915,  0.0188,  0.0430, -0.3839
          CN-Ni,      chemSROP12,       gCN-Ni-Pt,           CN-Pt,  0.2607,  0.2547,  0.0000,  0.0268, -0.4004,  0.0097,  0.0267, -0.3930
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,           CN-Pt,  0.2763,  0.2707,  0.0158,  0.0002, -0.3182,  0.0166,  0.0048, -0.3105
          CN-Ni,           CN-Pt,      chemSROP12,       gCN-Ni-Pt,  0.2647,  0.2586,  0.0142,  0.0000, -0.3886,  0.0144,  0.0438, -0.3813
          CN-Ni,      chemSROP12,       gCN-Ni-Pt,  exp neg strain,  0.2735,  0.2676,  0.0001,  0.0828, -0.3498,  0.0213,  0.0859, -0.3431
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,  exp neg strain,  0.2763,  0.2708,  0.0158,  0.0000, -0.3182,  0.0165,  0.0125, -0.3099
          CN-Ni,  exp neg strain,      chemSROP12,       gCN-Ni-Pt,  0.2764,  0.2707,  0.0315,  0.0000, -0.3301,  0.0336,  0.0437, -0.3230
          CN-Ni,      chemSROP12,       gCN-Ni-Pt,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,          strain,  0.2763,  0.2708,  0.0158,  0.0000, -0.3182,  0.0164,  0.0000, -0.3096
          CN-Ni,          strain,      chemSROP12,       gCN-Ni-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0144, -0.2809
          CN-Ni,      chemSROP12,       gCN-Ni-Pt,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,       gCN-Ni-Pt,      chemSROP12,  inverse strain,  0.2763,  0.2708,  0.0158,  0.0000, -0.3182,  0.0164,  0.0000, -0.3096
          CN-Ni,  inverse strain,      chemSROP12,       gCN-Ni-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0138, -0.2809
          CN-Ni,      chemSROP12,       gCN-Pt-Ni,       gCN-Pt-Pt,  0.2299,  0.2262,  0.0000,  0.0751, -0.5500,  0.0040,  0.0729, -0.5369
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,       gCN-Pt-Pt,  0.2697,  0.2639,  0.0471,  0.0150, -0.3541,  0.0481,  0.0202, -0.3468
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,       gCN-Pt-Ni,  0.2626,  0.2565,  0.0257,  0.0000, -0.3959,  0.0260,  0.0220, -0.3887
          CN-Ni,      chemSROP12,       gCN-Pt-Ni,        gCN-Ni-X,  0.2656,  0.2598,  0.0322,  0.0644, -0.3620,  0.0569,  0.0656, -0.3546
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,        gCN-Ni-X,  0.2698,  0.2640,  0.0464,  0.0263, -0.3514,  0.0478,  0.0542, -0.3440
          CN-Ni,        gCN-Ni-X,      chemSROP12,       gCN-Pt-Ni,  0.2763,  0.2710,  0.0088,  0.0000, -0.3148,  0.0091,  0.0147, -0.3057
          CN-Ni,      chemSROP12,       gCN-Pt-Ni,        gCN-Pt-X,  0.2357,  0.2320,  0.0008,  0.0522, -0.5196,  0.0229,  0.0503, -0.5052
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,        gCN-Pt-X,  0.2697,  0.2639,  0.0470,  0.0120, -0.3536,  0.0481,  0.0176, -0.3466
          CN-Ni,        gCN-Pt-X,      chemSROP12,       gCN-Pt-Ni,  0.2633,  0.2573,  0.0187,  0.0007, -0.3915,  0.0189,  0.0472, -0.3841
          CN-Ni,      chemSROP12,       gCN-Pt-Ni,           CN-Pt,  0.2376,  0.2334,  0.0016,  0.0421, -0.5236,  0.0235,  0.0408, -0.5103
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,           CN-Pt,  0.2697,  0.2639,  0.0469,  0.0085, -0.3534,  0.0481,  0.0131, -0.3464
          CN-Ni,           CN-Pt,      chemSROP12,       gCN-Pt-Ni,  0.2647,  0.2586,  0.0142,  0.0004, -0.3887,  0.0144,  0.0451, -0.3815
          CN-Ni,      chemSROP12,       gCN-Pt-Ni,  exp neg strain,  0.2574,  0.2517,  0.0224,  0.2273, -0.4812,  0.0438,  0.2257, -0.4717
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,  exp neg strain,  0.2698,  0.2640,  0.0464,  0.0286, -0.3520,  0.0478,  0.0707, -0.3455
          CN-Ni,  exp neg strain,      chemSROP12,       gCN-Pt-Ni,  0.2764,  0.2708,  0.0315,  0.0000, -0.3301,  0.0334,  0.0178, -0.3228
          CN-Ni,      chemSROP12,       gCN-Pt-Ni,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,          strain,  0.2698,  0.2642,  0.0460,  0.0000, -0.3510,  0.0468,  0.0000, -0.3431
          CN-Ni,          strain,      chemSROP12,       gCN-Pt-Ni,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0001, -0.2809
          CN-Ni,      chemSROP12,       gCN-Pt-Ni,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,       gCN-Pt-Ni,      chemSROP12,  inverse strain,  0.2698,  0.2642,  0.0460,  0.0000, -0.3510,  0.0468,  0.0000, -0.3431
          CN-Ni,  inverse strain,      chemSROP12,       gCN-Pt-Ni,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
          CN-Ni,      chemSROP12,       gCN-Pt-Pt,        gCN-Ni-X,  0.2551,  0.2491,  0.0000,  0.0355, -0.4128,  0.0159,  0.0352, -0.4045
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,        gCN-Ni-X,  0.2626,  0.2565,  0.0257,  0.0000, -0.3959,  0.0260,  0.0122, -0.3886
          CN-Ni,        gCN-Ni-X,      chemSROP12,       gCN-Pt-Pt,  0.2763,  0.2709,  0.0089,  0.0030, -0.3152,  0.0092,  0.0085, -0.3068
          CN-Ni,      chemSROP12,       gCN-Pt-Pt,        gCN-Pt-X,  0.2408,  0.2388,  0.0000,  0.0099, -0.5398,  0.0000,  0.0096, -0.5221
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,        gCN-Pt-X,  0.2624,  0.2561,  0.0262,  0.0146, -0.3994,  0.0264,  0.0180, -0.3922
          CN-Ni,        gCN-Pt-X,      chemSROP12,       gCN-Pt-Pt,  0.2629,  0.2569,  0.0191,  0.0210, -0.3965,  0.0192,  0.0243, -0.3887
          CN-Ni,      chemSROP12,       gCN-Pt-Pt,           CN-Pt,  0.2420,  0.2399,  0.0000,  0.0082, -0.5497,  0.0000,  0.0079, -0.5313
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,           CN-Pt,  0.2624,  0.2562,  0.0261,  0.0106, -0.3991,  0.0264,  0.0136, -0.3921
          CN-Ni,           CN-Pt,      chemSROP12,       gCN-Pt-Pt,  0.2643,  0.2582,  0.0146,  0.0203, -0.3936,  0.0147,  0.0239, -0.3861
          CN-Ni,      chemSROP12,       gCN-Pt-Pt,  exp neg strain,  0.2443,  0.2418,  0.0000,  0.0888, -0.6753,  0.0000,  0.0856, -0.6533
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,  exp neg strain,  0.2625,  0.2563,  0.0259,  0.0295, -0.3970,  0.0262,  0.0618, -0.3906
          CN-Ni,  exp neg strain,      chemSROP12,       gCN-Pt-Pt,  0.2764,  0.2707,  0.0320,  0.0063, -0.3314,  0.0341,  0.0118, -0.3249
          CN-Ni,      chemSROP12,       gCN-Pt-Pt,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0075,  0.0000, -0.2808
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,          strain,  0.2626,  0.2565,  0.0257,  0.0000, -0.3959,  0.0260,  0.0000, -0.3886
          CN-Ni,          strain,      chemSROP12,       gCN-Pt-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0014, -0.2810
          CN-Ni,      chemSROP12,       gCN-Pt-Pt,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,       gCN-Pt-Pt,      chemSROP12,  inverse strain,  0.2626,  0.2565,  0.0257,  0.0000, -0.3960,  0.0260,  0.0000, -0.3886
          CN-Ni,  inverse strain,      chemSROP12,       gCN-Pt-Pt,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0014, -0.2810
          CN-Ni,      chemSROP12,        gCN-Ni-X,        gCN-Pt-X,  0.2563,  0.2504,  0.0099,  0.0256, -0.4073,  0.0328,  0.0255, -0.3990
          CN-Ni,        gCN-Ni-X,      chemSROP12,        gCN-Pt-X,  0.2763,  0.2709,  0.0088,  0.0015, -0.3150,  0.0092,  0.0070, -0.3066
          CN-Ni,        gCN-Pt-X,      chemSROP12,        gCN-Ni-X,  0.2633,  0.2573,  0.0187,  0.0030, -0.3915,  0.0188,  0.0300, -0.3839
          CN-Ni,      chemSROP12,        gCN-Ni-X,           CN-Pt,  0.2582,  0.2522,  0.0102,  0.0193, -0.4033,  0.0335,  0.0193, -0.3951
          CN-Ni,        gCN-Ni-X,      chemSROP12,           CN-Pt,  0.2763,  0.2710,  0.0088,  0.0003, -0.3148,  0.0092,  0.0048, -0.3065
          CN-Ni,           CN-Pt,      chemSROP12,        gCN-Ni-X,  0.2647,  0.2586,  0.0142,  0.0035, -0.3887,  0.0144,  0.0311, -0.3813
          CN-Ni,      chemSROP12,        gCN-Ni-X,  exp neg strain,  0.2729,  0.2671,  0.0169,  0.0540, -0.3472,  0.0360,  0.0561, -0.3400
          CN-Ni,        gCN-Ni-X,      chemSROP12,  exp neg strain,  0.2763,  0.2710,  0.0088,  0.0000, -0.3148,  0.0091,  0.0146, -0.3060
          CN-Ni,  exp neg strain,      chemSROP12,        gCN-Ni-X,  0.2764,  0.2707,  0.0316,  0.0035, -0.3301,  0.0337,  0.0272, -0.3230
          CN-Ni,      chemSROP12,        gCN-Ni-X,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,        gCN-Ni-X,      chemSROP12,          strain,  0.2763,  0.2710,  0.0088,  0.0000, -0.3148,  0.0091,  0.0000, -0.3056
          CN-Ni,          strain,      chemSROP12,        gCN-Ni-X,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0032, -0.2809
          CN-Ni,      chemSROP12,        gCN-Ni-X,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0073,  0.0000, -0.2808
          CN-Ni,        gCN-Ni-X,      chemSROP12,  inverse strain,  0.2763,  0.2710,  0.0088,  0.0000, -0.3148,  0.0091,  0.0000, -0.3056
          CN-Ni,  inverse strain,      chemSROP12,        gCN-Ni-X,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0025, -0.2809
          CN-Ni,      chemSROP12,        gCN-Pt-X,           CN-Pt,  0.2267,  0.2250,  0.0000,  0.0092, -0.6322,  0.0000,  0.0090, -0.6154
          CN-Ni,        gCN-Pt-X,      chemSROP12,           CN-Pt,  0.2630,  0.2570,  0.0190,  0.0118, -0.3952,  0.0192,  0.0151, -0.3878
          CN-Ni,           CN-Pt,      chemSROP12,        gCN-Pt-X,  0.2644,  0.2582,  0.0145,  0.0157, -0.3926,  0.0147,  0.0196, -0.3854
